,code,state,date,total_population,cases,deaths
2699,DC,District of Columbia,2020-05-16,702455.0,7042,375
2700,DC,District of Columbia,2020-05-17,702455.0,7123,383
2701,DC,District of Columbia,2020-05-18,702455.0,7270,392
2702,DC,District of Columbia,2020-05-19,702455.0,7434,400
2703,DC,District of Columbia,2020-05-20,702455.0,7551,407
2704,DC,District of Columbia,2020-05-21,702455.0,7788,412
2705,DC,District of Columbia,2020-05-22,702455.0,7893,418
2706,DC,District of Columbia,2020-05-23,702455.0,7966,427
2707,DC,District of Columbia,2020-05-24,702455.0,8110,432
2708,DC,District of Columbia,2020-05-25,702455.0,8225,440
2709,DC,District of Columbia,2020-05-26,702455.0,8334,440
2710,DC,District of Columbia,2020-05-27,702455.0,8406,445
2711,DC,District of Columbia,2020-05-28,702455.0,8492,453
2712,DC,District of Columbia,2020-05-29,702455.0,8538,460
2713,DC,District of Columbia,2020-05-30,702455.0,8717,462
2714,DC,District of Columbia,2020-05-31,702455.0,8801,466
2715,DC,District of Columbia,2020-06-01,702455.0,8857,468
2716,DC,District of Columbia,2020-06-02,702455.0,8886,470
2717,DC,District of Columbia,2020-06-03,702455.0,9016,473
2718,DC,District of Columbia,2020-06-04,702455.0,9120,475
2719,DC,District of Columbia,2020-06-05,702455.0,9199,479
2720,DC,District of Columbia,2020-06-06,702455.0,9269,483
2721,DC,District of Columbia,2020-06-07,702455.0,9332,489
2722,DC,District of Columbia,2020-06-08,702455.0,9389,491
2723,DC,District of Columbia,2020-06-09,702455.0,9474,495
2724,DC,District of Columbia,2020-06-10,702455.0,9537,499
2725,DC,District of Columbia,2020-06-11,702455.0,9589,502
2726,DC,District of Columbia,2020-06-12,702455.0,9654,506
2727,DC,District of Columbia,2020-06-13,702455.0,9709,511
2728,DC,District of Columbia,2020-06-14,702455.0,9767,515
2729,DC,District of Columbia,2020-06-15,702455.0,9799,515
2730,DC,District of Columbia,2020-06-16,702455.0,9818,520
2731,DC,District of Columbia,2020-06-17,702455.0,9847,523
2732,DC,District of Columbia,2020-06-18,702455.0,9903,527
2733,DC,District of Columbia,2020-06-19,702455.0,9952,530
2734,DC,District of Columbia,2020-06-20,702455.0,9984,531
2735,DC,District of Columbia,2020-06-21,702455.0,10020,533
2736,DC,District of Columbia,2020-06-22,702455.0,10058,535
2737,DC,District of Columbia,2020-06-23,702455.0,10094,537
2738,DC,District of Columbia,2020-06-24,702455.0,10128,541
2739,DC,District of Columbia,2020-06-25,702455.0,10159,543
2740,DC,District of Columbia,2020-06-26,702455.0,10185,546
2741,DC,District of Columbia,2020-06-27,702455.0,10216,548
2742,DC,District of Columbia,2020-06-28,702455.0,10248,550
2743,DC,District of Columbia,2020-06-29,702455.0,10292,551
2744,DC,District of Columbia,2020-06-30,702455.0,10327,551
2745,DC,District of Columbia,2020-07-01,702455.0,10365,553
2746,DC,District of Columbia,2020-07-02,702455.0,10390,554
2747,DC,District of Columbia,2020-07-03,702455.0,10435,555
2748,DC,District of Columbia,2020-07-04,702455.0,10447,557
2749,DC,District of Columbia,2020-07-05,702455.0,10482,559
2750,DC,District of Columbia,2020-07-06,702455.0,10515,561
2751,DC,District of Columbia,2020-07-07,702455.0,10569,561
2752,DC,District of Columbia,2020-07-08,702455.0,10642,564
2753,DC,District of Columbia,2020-07-09,702455.0,10679,568
2754,DC,District of Columbia,2020-07-10,702455.0,10743,568
2755,DC,District of Columbia,2020-07-11,702455.0,10801,568
2756,DC,District of Columbia,2020-07-12,702455.0,10847,568
2757,DC,District of Columbia,2020-07-13,702455.0,10906,568
2758,DC,District of Columbia,2020-07-14,702455.0,10946,568
2759,DC,District of Columbia,2020-07-15,702455.0,11026,571
2760,DC,District of Columbia,2020-07-16,702455.0,11076,574
2761,DC,District of Columbia,2020-07-17,702455.0,11115,577
2762,DC,District of Columbia,2020-07-18,702455.0,11194,578
2763,DC,District of Columbia,2020-07-19,702455.0,11261,578
2764,DC,District of Columbia,2020-07-20,702455.0,11339,579
2765,DC,District of Columbia,2020-07-21,702455.0,11427,580
2766,DC,District of Columbia,2020-07-22,702455.0,11529,580
2767,DC,District of Columbia,2020-07-23,702455.0,11571,581
2768,DC,District of Columbia,2020-07-24,702455.0,11649,581
2769,DC,District of Columbia,2020-07-25,702455.0,11717,581
2770,DC,District of Columbia,2020-07-26,702455.0,11780,581
2771,DC,District of Columbia,2020-07-27,702455.0,11858,582
2772,DC,District of Columbia,2020-07-28,702455.0,11945,583
2773,DC,District of Columbia,2020-07-29,702455.0,11999,584
2774,DC,District of Columbia,2020-07-30,702455.0,12057,584
2775,DC,District of Columbia,2020-07-31,702455.0,12126,585
2776,DC,District of Columbia,2020-08-01,702455.0,12205,585
2777,DC,District of Columbia,2020-08-02,702455.0,12274,586
2778,DC,District of Columbia,2020-08-03,702455.0,12313,586
2779,DC,District of Columbia,2020-08-04,702455.0,12398,587
2780,DC,District of Columbia,2020-08-05,702455.0,12443,587
2781,DC,District of Columbia,2020-08-06,702455.0,12518,587
2782,DC,District of Columbia,2020-08-07,702455.0,12589,589
2783,DC,District of Columbia,2020-08-08,702455.0,12653,590
2784,DC,District of Columbia,2020-08-09,702455.0,12753,591
2785,DC,District of Columbia,2020-08-10,702455.0,12807,591
2786,DC,District of Columbia,2020-08-11,702455.0,12896,593
2787,DC,District of Columbia,2020-08-12,702455.0,12959,593
2788,DC,District of Columbia,2020-08-13,702455.0,13024,594
2789,DC,District of Columbia,2020-08-14,702455.0,13118,594
2790,DC,District of Columbia,2020-08-15,702455.0,13159,597
2791,DC,District of Columbia,2020-08-16,702455.0,13220,597
2792,DC,District of Columbia,2020-08-17,702455.0,13273,597
2793,DC,District of Columbia,2020-08-18,702455.0,13325,599
2794,DC,District of Columbia,2020-08-19,702455.0,13354,600
2795,DC,District of Columbia,2020-08-20,702455.0,13409,601
2796,DC,District of Columbia,2020-08-21,702455.0,13469,602
2797,DC,District of Columbia,2020-08-22,702455.0,13534,604
2798,DC,District of Columbia,2020-08-23,702455.0,13590,604
2799,DC,District of Columbia,2020-08-24,702455.0,13639,604
2800,DC,District of Columbia,2020-08-25,702455.0,13684,604
2801,DC,District of Columbia,2020-08-26,702455.0,13684,605
2802,DC,District of Columbia,2020-08-27,702455.0,13794,605
2803,DC,District of Columbia,2020-08-28,702455.0,13851,605
2804,DC,District of Columbia,2020-08-29,702455.0,13925,605
2805,DC,District of Columbia,2020-08-30,702455.0,13959,606
2806,DC,District of Columbia,2020-08-31,702455.0,13992,607
2807,DC,District of Columbia,2020-09-01,702455.0,14049,607
2808,DC,District of Columbia,2020-09-02,702455.0,14077,608
2809,DC,District of Columbia,2020-09-03,702455.0,14135,609
2810,DC,District of Columbia,2020-09-04,702455.0,14186,611
2811,DC,District of Columbia,2020-09-05,702455.0,14238,611
2812,DC,District of Columbia,2020-09-06,702455.0,14279,611
2813,DC,District of Columbia,2020-09-07,702455.0,14315,611
2814,DC,District of Columbia,2020-09-08,702455.0,14362,611
2815,DC,District of Columbia,2020-09-09,702455.0,14387,615
2816,DC,District of Columbia,2020-09-10,702455.0,14412,616
2817,DC,District of Columbia,2020-09-11,702455.0,14493,616
2818,DC,District of Columbia,2020-09-12,702455.0,14493,616
2819,DC,District of Columbia,2020-09-13,702455.0,14592,616
2820,DC,District of Columbia,2020-09-14,702455.0,14622,616
2821,DC,District of Columbia,2020-09-15,702455.0,14687,616
2822,DC,District of Columbia,2020-09-16,702455.0,14743,617
2823,DC,District of Columbia,2020-09-17,702455.0,14790,619
2824,DC,District of Columbia,2020-09-18,702455.0,14852,619
2825,DC,District of Columbia,2020-09-19,702455.0,14902,619
2826,DC,District of Columbia,2020-09-20,702455.0,14955,620
2827,DC,District of Columbia,2020-09-21,702455.0,14978,621
2828,DC,District of Columbia,2020-09-22,702455.0,15021,621
2829,DC,District of Columbia,2020-09-23,702455.0,15050,621
2830,DC,District of Columbia,2020-09-24,702455.0,15106,621
2831,DC,District of Columbia,2020-09-25,702455.0,15163,623
2832,DC,District of Columbia,2020-09-26,702455.0,15215,624
2833,DC,District of Columbia,2020-09-27,702455.0,15250,624
2834,DC,District of Columbia,2020-09-28,702455.0,15264,624
2835,DC,District of Columbia,2020-09-29,702455.0,15300,626
2836,DC,District of Columbia,2020-09-30,702455.0,15326,627
2837,DC,District of Columbia,2020-10-01,702455.0,15358,628
2838,DC,District of Columbia,2020-10-02,702455.0,15423,629
2839,DC,District of Columbia,2020-10-03,702455.0,15473,629
2840,DC,District of Columbia,2020-10-04,702455.0,15519,631
2841,DC,District of Columbia,2020-10-05,702455.0,15547,631
2842,DC,District of Columbia,2020-10-06,702455.0,15652,631
2843,DC,District of Columbia,2020-10-07,702455.0,15652,631
2844,DC,District of Columbia,2020-10-08,702455.0,15765,634
2845,DC,District of Columbia,2020-10-09,702455.0,15843,634
2846,DC,District of Columbia,2020-10-10,702455.0,15918,636
2847,DC,District of Columbia,2020-10-11,702455.0,15984,637
2848,DC,District of Columbia,2020-10-12,702455.0,16022,637
2849,DC,District of Columbia,2020-10-13,702455.0,16068,637
2850,DC,District of Columbia,2020-10-14,702455.0,16132,638
2851,DC,District of Columbia,2020-10-15,702455.0,16166,638
2852,DC,District of Columbia,2020-10-16,702455.0,16255,641
2853,DC,District of Columbia,2020-10-17,702455.0,16334,641
2854,DC,District of Columbia,2020-10-18,702455.0,16370,641
2855,DC,District of Columbia,2020-10-19,702455.0,16395,641
2856,DC,District of Columbia,2020-10-20,702455.0,16445,642
2857,DC,District of Columbia,2020-10-21,702455.0,16498,642
2858,DC,District of Columbia,2020-10-22,702455.0,16537,642
2859,DC,District of Columbia,2020-10-23,702455.0,16609,642
2860,DC,District of Columbia,2020-10-24,702455.0,16706,642
2861,DC,District of Columbia,2020-10-25,702455.0,16767,642
2862,DC,District of Columbia,2020-10-26,702455.0,16812,642
2863,DC,District of Columbia,2020-10-27,702455.0,16906,644
2864,DC,District of Columbia,2020-10-28,702455.0,16973,644
2865,DC,District of Columbia,2020-10-29,702455.0,17074,645
2866,DC,District of Columbia,2020-10-30,702455.0,17144,646
2867,DC,District of Columbia,2020-10-31,702455.0,17266,646
2868,DC,District of Columbia,2020-11-01,702455.0,17369,646
2869,DC,District of Columbia,2020-11-02,702455.0,17438,647
2870,DC,District of Columbia,2020-11-03,702455.0,17524,647
2871,DC,District of Columbia,2020-11-04,702455.0,17601,647
2872,DC,District of Columbia,2020-11-05,702455.0,17682,650
2873,DC,District of Columbia,2020-11-06,702455.0,17792,652
2874,DC,District of Columbia,2020-11-07,702455.0,17891,654
2875,DC,District of Columbia,2020-11-08,702455.0,18001,654
2876,DC,District of Columbia,2020-11-09,702455.0,18087,655
2877,DC,District of Columbia,2020-11-10,702455.0,18173,657
2878,DC,District of Columbia,2020-11-11,702455.0,18379,657
2879,DC,District of Columbia,2020-11-12,702455.0,18507,657
2880,DC,District of Columbia,2020-11-13,702455.0,18666,657
2881,DC,District of Columbia,2020-11-14,702455.0,18814,658
2882,DC,District of Columbia,2020-11-15,702455.0,18977,660
2883,DC,District of Columbia,2020-11-16,702455.0,19064,660
2884,DC,District of Columbia,2020-11-17,702455.0,19309,660
2885,DC,District of Columbia,2020-11-18,702455.0,19465,665
2886,DC,District of Columbia,2020-11-19,702455.0,19678,667
2887,DC,District of Columbia,2020-11-20,702455.0,19808,669
2888,DC,District of Columbia,2020-11-21,702455.0,19961,670
2889,DC,District of Columbia,2020-11-22,702455.0,20151,670
2890,DC,District of Columbia,2020-11-23,702455.0,20290,672
2891,DC,District of Columbia,2020-11-24,702455.0,20409,673
2892,DC,District of Columbia,2020-11-25,702455.0,20516,677
2893,DC,District of Columbia,2020-11-26,702455.0,20736,677
2894,DC,District of Columbia,2020-11-27,702455.0,20937,677
2895,DC,District of Columbia,2020-11-28,702455.0,21308,678
2896,DC,District of Columbia,2020-11-29,702455.0,21448,680
2897,DC,District of Columbia,2020-11-30,702455.0,21552,680
2898,DC,District of Columbia,2020-12-01,702455.0,21685,685
2899,DC,District of Columbia,2020-12-02,702455.0,21842,690
2900,DC,District of Columbia,2020-12-03,702455.0,22164,692
2901,DC,District of Columbia,2020-12-04,702455.0,22480,693
2902,DC,District of Columbia,2020-12-05,702455.0,22872,695
2903,DC,District of Columbia,2020-12-06,702455.0,23136,697
2904,DC,District of Columbia,2020-12-07,702455.0,23319,701
2905,DC,District of Columbia,2020-12-08,702455.0,23589,701
2906,DC,District of Columbia,2020-12-09,702455.0,23854,704
2907,FL,Florida,2020-01-22,21299325.0,0,0
2908,FL,Florida,2020-01-23,21299325.0,0,0
2909,FL,Florida,2020-01-24,21299325.0,0,0
2910,FL,Florida,2020-01-25,21299325.0,0,0
2911,FL,Florida,2020-01-26,21299325.0,0,0
2912,FL,Florida,2020-01-27,21299325.0,0,0
2913,FL,Florida,2020-01-28,21299325.0,0,0
2914,FL,Florida,2020-01-29,21299325.0,0,0
2915,FL,Florida,2020-01-30,21299325.0,0,0
2916,FL,Florida,2020-01-31,21299325.0,0,0
2917,FL,Florida,2020-02-01,21299325.0,0,0
2918,FL,Florida,2020-02-02,21299325.0,0,0
2919,FL,Florida,2020-02-03,21299325.0,0,0
2920,FL,Florida,2020-02-04,21299325.0,0,0
2921,FL,Florida,2020-02-05,21299325.0,0,0
2922,FL,Florida,2020-02-06,21299325.0,0,0
2923,FL,Florida,2020-02-07,21299325.0,0,0
2924,FL,Florida,2020-02-08,21299325.0,0,0
2925,FL,Florida,2020-02-09,21299325.0,0,0
2926,FL,Florida,2020-02-10,21299325.0,0,0
2927,FL,Florida,2020-02-11,21299325.0,0,0
2928,FL,Florida,2020-02-12,21299325.0,0,0
2929,FL,Florida,2020-02-13,21299325.0,0,0
2930,FL,Florida,2020-02-14,21299325.0,0,0
2931,FL,Florida,2020-02-15,21299325.0,0,0
2932,FL,Florida,2020-02-16,21299325.0,0,0
2933,FL,Florida,2020-02-17,21299325.0,0,0
2934,FL,Florida,2020-02-18,21299325.0,0,0
2935,FL,Florida,2020-02-19,21299325.0,0,0
2936,FL,Florida,2020-02-20,21299325.0,0,0
2937,FL,Florida,2020-02-21,21299325.0,0,0
2938,FL,Florida,2020-02-22,21299325.0,0,0
2939,FL,Florida,2020-02-23,21299325.0,0,0
2940,FL,Florida,2020-02-24,21299325.0,0,0
2941,FL,Florida,2020-02-25,21299325.0,0,0
2942,FL,Florida,2020-02-26,21299325.0,0,0
2943,FL,Florida,2020-02-27,21299325.0,0,0
2944,FL,Florida,2020-02-28,21299325.0,0,0
2945,FL,Florida,2020-02-29,21299325.0,0,0
2946,FL,Florida,2020-03-01,21299325.0,0,0
2947,FL,Florida,2020-03-02,21299325.0,1,0
2948,FL,Florida,2020-03-03,21299325.0,2,0
2949,FL,Florida,2020-03-04,21299325.0,2,0
2950,FL,Florida,2020-03-05,21299325.0,3,0
2951,FL,Florida,2020-03-06,21299325.0,3,0
2952,FL,Florida,2020-03-07,21299325.0,7,0
2953,FL,Florida,2020-03-08,21299325.0,10,2
2954,FL,Florida,2020-03-09,21299325.0,13,2
2955,FL,Florida,2020-03-10,21299325.0,15,2
2956,FL,Florida,2020-03-11,21299325.0,24,2
2957,FL,Florida,2020-03-12,21299325.0,30,2
2958,FL,Florida,2020-03-13,21299325.0,50,2
2959,FL,Florida,2020-03-14,21299325.0,76,2
2960,FL,Florida,2020-03-15,21299325.0,100,3
2961,FL,Florida,2020-03-16,21299325.0,101,3
2962,FL,Florida,2020-03-17,21299325.0,190,5
2963,FL,Florida,2020-03-18,21299325.0,306,7
2964,FL,Florida,2020-03-19,21299325.0,432,9
2965,FL,Florida,2020-03-20,21299325.0,564,11
2966,FL,Florida,2020-03-21,21299325.0,763,13
2967,FL,Florida,2020-03-22,21299325.0,1004,13
2968,FL,Florida,2020-03-23,21299325.0,1227,18
2969,FL,Florida,2020-03-24,21299325.0,1412,18
2970,FL,Florida,2020-03-25,21299325.0,1682,23
2971,FL,Florida,2020-03-26,21299325.0,2357,29
2972,FL,Florida,2020-03-27,21299325.0,2900,35
2973,FL,Florida,2020-03-28,21299325.0,3763,54
2974,FL,Florida,2020-03-29,21299325.0,4246,56
2975,FL,Florida,2020-03-30,21299325.0,5473,63
2976,FL,Florida,2020-03-31,21299325.0,6741,85
2977,FL,Florida,2020-04-01,21299325.0,6956,87
2978,FL,Florida,2020-04-02,21299325.0,9008,164
2979,FL,Florida,2020-04-03,21299325.0,10268,170
2980,FL,Florida,2020-04-04,21299325.0,11537,195
2981,FL,Florida,2020-04-05,21299325.0,12350,221
2982,FL,Florida,2020-04-06,21299325.0,13324,236
2983,FL,Florida,2020-04-07,21299325.0,14545,283
2984,FL,Florida,2020-04-08,21299325.0,15456,309
2985,FL,Florida,2020-04-09,21299325.0,16364,354
2986,FL,Florida,2020-04-10,21299325.0,17531,390
2987,FL,Florida,2020-04-11,21299325.0,18494,438
2988,FL,Florida,2020-04-12,21299325.0,19895,461
2989,FL,Florida,2020-04-13,21299325.0,21019,499
2990,FL,Florida,2020-04-14,21299325.0,21628,571
2991,FL,Florida,2020-04-15,21299325.0,22511,596
2992,FL,Florida,2020-04-16,21299325.0,23343,668
2993,FL,Florida,2020-04-17,21299325.0,24759,725
2994,FL,Florida,2020-04-18,21299325.0,25492,748
2995,FL,Florida,2020-04-19,21299325.0,26314,774
2996,FL,Florida,2020-04-20,21299325.0,27059,822
2997,FL,Florida,2020-04-21,21299325.0,27869,867
2998,FL,Florida,2020-04-22,21299325.0,28309,893
2999,FL,Florida,2020-04-23,21299325.0,29648,987
3000,FL,Florida,2020-04-24,21299325.0,30533,1046
3001,FL,Florida,2020-04-25,21299325.0,30839,1055
3002,FL,Florida,2020-04-26,21299325.0,31532,1075
3003,FL,Florida,2020-04-27,21299325.0,32138,1088
3004,FL,Florida,2020-04-28,21299325.0,32848,1171
3005,FL,Florida,2020-04-29,21299325.0,33193,1218
3006,FL,Florida,2020-04-30,21299325.0,33690,1268
3007,FL,Florida,2020-05-01,21299325.0,34728,1314
3008,FL,Florida,2020-05-02,21299325.0,35463,1364
3009,FL,Florida,2020-05-03,21299325.0,36078,1379
3010,FL,Florida,2020-05-04,21299325.0,36897,1399
3011,FL,Florida,2020-05-05,21299325.0,37439,1471
3012,FL,Florida,2020-05-06,21299325.0,38002,1539
3013,FL,Florida,2020-05-07,21299325.0,38828,1600
3014,FL,Florida,2020-05-08,21299325.0,39199,1669
3015,FL,Florida,2020-05-09,21299325.0,40001,1715
3016,FL,Florida,2020-05-10,21299325.0,40596,1721
3017,FL,Florida,2020-05-11,21299325.0,40982,1735
3018,FL,Florida,2020-05-12,21299325.0,41923,1779
3019,FL,Florida,2020-05-13,21299325.0,42402,1827
3020,FL,Florida,2020-05-14,21299325.0,43210,1875
3021,FL,Florida,2020-05-15,21299325.0,44138,1917
3022,FL,Florida,2020-05-16,21299325.0,44811,1964
3023,FL,Florida,2020-05-17,21299325.0,45588,1973
3024,FL,Florida,2020-05-18,21299325.0,46442,1997
3025,FL,Florida,2020-05-19,21299325.0,46944,2052
3026,FL,Florida,2020-05-20,21299325.0,47471,2096
3027,FL,Florida,2020-05-21,21299325.0,48675,2144
3028,FL,Florida,2020-05-22,21299325.0,49451,2190
3029,FL,Florida,2020-05-23,21299325.0,50127,2233
3030,FL,Florida,2020-05-24,21299325.0,50867,2237
3031,FL,Florida,2020-05-25,21299325.0,51746,2252
3032,FL,Florida,2020-05-26,21299325.0,52255,2259
3033,FL,Florida,2020-05-27,21299325.0,52634,2319
3034,FL,Florida,2020-05-28,21299325.0,53285,2364
3035,FL,Florida,2020-05-29,21299325.0,54497,2413
3036,FL,Florida,2020-05-30,21299325.0,55424,2447
3037,FL,Florida,2020-05-31,21299325.0,56163,2451
3038,FL,Florida,2020-06-01,21299325.0,56830,2460
3039,FL,Florida,2020-06-02,21299325.0,57447,2530
3040,FL,Florida,2020-06-03,21299325.0,58764,2566
3041,FL,Florida,2020-06-04,21299325.0,60183,2607
3042,FL,Florida,2020-06-05,21299325.0,61488,2660
3043,FL,Florida,2020-06-06,21299325.0,62758,2688
3044,FL,Florida,2020-06-07,21299325.0,63938,2700
3045,FL,Florida,2020-06-08,21299325.0,64904,2712
3046,FL,Florida,2020-06-09,21299325.0,66000,2765
3047,FL,Florida,2020-06-10,21299325.0,67371,2801
3048,FL,Florida,2020-06-11,21299325.0,69069,2848
3049,FL,Florida,2020-06-12,21299325.0,70971,2877
3050,FL,Florida,2020-06-13,21299325.0,73552,2925
